# IRF4-IRF4,IRF4-REL,IRF4-PAX5,IRF4-RELA,IRF4-PRDM1,IRF4-AICDA,REL-IRF4,REL-REL,REL-PAX5,REL-RELA,REL-PRDM1,REL-AICDA,PAX5-IRF4,PAX5-REL,PAX5-PAX5,PAX5-RELA,PAX5-PRDM1,PAX5-AICDA,RELA-IRF4,RELA-REL,RELA-PAX5,RELA-RELA,RELA-PRDM1,RELA-AICDA,PRDM1-IRF4,PRDM1-REL,PRDM1-PAX5,PRDM1-RELA,PRDM1-PRDM1,PRDM1-AICDA,AICDA-IRF4,AICDA-REL,AICDA-PAX5,AICDA-RELA,AICDA-PRDM1,AICDA-AICDA
1.263813625148276554e+00,-7.025648062693103102e-02,-5.516431318255430281e-03,1.224433827486896961e-03,1.660812963315539126e-01,-1.816161344918531748e-02,-7.025648062693103102e-02,1.256515965603906215e+00,7.810438239470050836e-02,1.469371039175644544e-02,-1.291996169929701122e-01,8.365521644883523733e-02,-5.516431318255430281e-03,7.810438239470050836e-02,1.224886501937582750e+00,4.289487733895003263e-02,-1.014110014858885245e-01,6.664649478105369451e-02,1.224433827486896961e-03,1.469371039175644544e-02,4.289487733895003263e-02,1.184027431168501954e+00,-4.325075576905970318e-03,-3.171299214085422386e-03,1.660812963315539126e-01,-1.291996169929701122e-01,-1.014110014858885245e-01,-4.325075576905970318e-03,1.097573574831216980e+00,-7.822041447722831442e-02,-1.816161344918531748e-02,8.365521644883523733e-02,6.664649478105369451e-02,-3.171299214085422386e-03,-7.822041447722831442e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025652080734934302e-02,-5.516413251233597687e-03,1.224392436115827624e-03,1.660814521653403431e-01,-1.816171724908575286e-02,-7.025652080734934302e-02,1.256515965603906215e+00,7.810435706713464432e-02,1.469371021866028477e-02,-1.291996777441654920e-01,8.365548820464537016e-02,-5.516413251233597687e-03,7.810435706713464432e-02,1.224886501937582750e+00,4.289487905596284234e-02,-1.014110451677669722e-01,6.664655358803386886e-02,1.224392436115827624e-03,1.469371021866028477e-02,4.289487905596284234e-02,1.184027431168501954e+00,-4.324999428591893257e-03,-3.171308540803550232e-03,1.660814521653403431e-01,-1.291996777441654920e-01,-1.014110451677669722e-01,-4.324999428591893257e-03,1.097573574831216980e+00,-7.822072770534005404e-02,-1.816171724908575286e-02,8.365548820464537016e-02,6.664655358803386886e-02,-3.171308540803550232e-03,-7.822072770534005404e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025655693889581999e-02,-5.516396218016533445e-03,1.224355038501842661e-03,1.660815917077781978e-01,-1.816181179935493634e-02,-7.025655693889581999e-02,1.256515965603906215e+00,7.810433294057432529e-02,1.469370961937928668e-02,-1.291997316715886857e-01,8.365573562828879095e-02,-5.516396218016533445e-03,7.810433294057432529e-02,1.224886501937582750e+00,4.289488033725101512e-02,-1.014110838657843461e-01,6.664660682857993790e-02,1.224355038501842661e-03,1.469370961937928668e-02,4.289488033725101512e-02,1.184027431168501954e+00,-4.324930070836566047e-03,-3.171316275441986039e-03,1.660815917077781978e-01,-1.291997316715886857e-01,-1.014110838657843461e-01,-4.324930070836566047e-03,1.097573574831216980e+00,-7.822101347143882444e-02,-1.816181179935493634e-02,8.365573562828879095e-02,6.664660682857993790e-02,-3.171316275441986039e-03,-7.822101347143882444e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025658943490696584e-02,-5.516380186381683939e-03,1.224321250778233902e-03,1.660817166609215023e-01,-1.816189793022814775e-02,-7.025658943490696584e-02,1.256515965603906215e+00,7.810431002085564678e-02,1.469370867358108131e-02,-1.291997795249752723e-01,8.365596090404396612e-02,-5.516380186381683939e-03,7.810431002085564678e-02,1.224886501937582750e+00,4.289488124812718822e-02,-1.014111181379507287e-01,6.664665503601323315e-02,1.224321250778233902e-03,1.469370867358108131e-02,4.289488124812718822e-02,1.184027431168501954e+00,-4.324866899332308404e-03,-3.171322629063882438e-03,1.660817166609215023e-01,-1.291997795249752723e-01,-1.014111181379507287e-01,-4.324866899332308404e-03,1.097573574831216980e+00,-7.822127418953016276e-02,-1.816189793022814775e-02,8.365596090404396612e-02,6.664665503601323315e-02,-3.171322629063882438e-03,-7.822127418953016276e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025661866598466310e-02,-5.516365120729959520e-03,1.224290725802128525e-03,1.660818285490987534e-01,-1.816197639678657216e-02,-7.025661866598466310e-02,1.256515965603906215e+00,7.810428830119900412e-02,1.469370744988708448e-02,-1.291998219729583453e-01,8.365616601954249665e-02,-5.516365120729959520e-03,7.810428830119900412e-02,1.224886501937582750e+00,4.289488184557070649e-02,-1.014111484806390767e-01,6.664669869190320561e-02,1.224290725802128525e-03,1.469370744988708448e-02,4.289488184557070649e-02,1.184027431168501954e+00,-4.324809363368847803e-03,-3.171327787653167776e-03,1.660818285490987534e-01,-1.291998219729583453e-01,-1.014111484806390767e-01,-4.324809363368847803e-03,1.097573574831216980e+00,-7.822151206078166441e-02,-1.816197639678657216e-02,8.365616601954249665e-02,6.664669869190320561e-02,-3.171327787653167776e-03,-7.822151206078166441e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025664496446899776e-02,-5.516350983039802064e-03,1.224263149661004467e-03,1.660819287374608044e-01,-1.816204788582606935e-02,-7.025664496446899776e-02,1.256515965603906215e+00,7.810426776463252896e-02,1.469370600723156860e-02,-1.291998596117445997e-01,8.365635278353032722e-02,-5.516350983039802064e-03,7.810426776463252896e-02,1.224886501937582750e+00,4.289488217921362534e-02,-1.014111753353262729e-01,6.664673823115611906e-02,1.224263149661004467e-03,1.469370600723156860e-02,4.289488217921362534e-02,1.184027431168501954e+00,-4.324756961104012261e-03,-3.171331914914124386e-03,1.660819287374608044e-01,-1.291998596117445997e-01,-1.014111753353262729e-01,-4.324756961104012261e-03,1.097573574831216980e+00,-7.822172909235265703e-02,-1.816204788582606935e-02,8.365635278353032722e-02,6.664673823115611906e-02,-3.171331914914124386e-03,-7.822172909235265703e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025666862843719940e-02,-5.516337733667919449e-03,1.224238238509232002e-03,1.660820184485944373e-01,-1.816211302209152015e-02,-7.025666862843719940e-02,1.256515965603906215e+00,7.810424838605983799e-02,1.469370439606404281e-02,-1.291998929728694900e-01,8.365652284201881284e-02,-5.516337733667919449e-03,7.810424838605983799e-02,1.224886501937582750e+00,4.289488229221458115e-02,-1.014111990946021530e-01,6.664677404659657967e-02,1.224238238509232002e-03,1.469370439606404281e-02,4.289488229221458115e-02,1.184027431168501954e+00,-4.324709235248477314e-03,-3.171335154771282548e-03,1.660820184485944373e-01,-1.291998929728694900e-01,-1.014111990946021530e-01,-4.324709235248477314e-03,1.097573574831216980e+00,-7.822192711455165648e-02,-1.816211302209152015e-02,8.365652284201881284e-02,6.664677404659657967e-02,-3.171335154771282548e-03,-7.822192711455165648e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025668992527996093e-02,-5.516325332017443794e-03,1.224215735703759267e-03,1.660820987774027646e-01,-1.816217237393597667e-02,-7.025668992527996093e-02,1.256515965603906215e+00,7.810423013401862624e-02,1.469370265941205740e-02,-1.291999225301288523e-01,8.365667769297235878e-02,-5.516325332017443794e-03,7.810423013401862624e-02,1.224886501937582750e+00,4.289488222203300533e-02,-1.014112201075259845e-01,6.664680649309293048e-02,1.224215735703759267e-03,1.469370265941205740e-02,4.289488222203300533e-02,1.184027431168501954e+00,-4.324665769128981964e-03,-3.171337633600633532e-03,1.660820987774027646e-01,-1.291999225301288523e-01,-1.014112201075259845e-01,-4.324665769128981964e-03,1.097573574831216980e+00,-7.822210779647072176e-02,-1.816217237393597667e-02,8.365667769297235878e-02,6.664680649309293048e-02,-3.171337633600633532e-03,-7.822210779647072176e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025670909489967197e-02,-5.516313737091589273e-03,1.224195409210899295e-03,1.660821707044332907e-01,-1.816222645845824366e-02,-7.025670909489967197e-02,1.256515965603906215e+00,7.810421297217140513e-02,1.469370083382017314e-02,-1.291999487057740037e-01,8.365681869966568041e-02,-5.516313737091589273e-03,7.810421297217140513e-02,1.224886501937582750e+00,4.289488200111479105e-02,-1.014112386844006203e-01,6.664683589127286256e-02,1.224195409210899295e-03,1.469370083382017314e-02,4.289488200111479105e-02,1.184027431168501954e+00,-4.324626183096889898e-03,-3.171339462220113328e-03,1.660821707044332907e-01,-1.291999487057740037e-01,-1.014112386844006203e-01,-4.324626183096889898e-03,1.097573574831216980e+00,-7.822227266023247527e-02,-1.816222645845824366e-02,8.365681869966568041e-02,6.664683589127286256e-02,-3.171339462220113328e-03,-7.822227266023247527e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025672635257153298e-02,-5.516302907949043911e-03,1.224177049258780986e-03,1.660822351078155845e-01,-1.816227574616757073e-02,-7.025672635257153298e-02,1.256515965603906215e+00,7.810419686056399580e-02,1.469369895017897006e-02,-1.291999718760478699e-01,8.365694710283150259e-02,-5.516302907949043911e-03,7.810419686056399580e-02,1.224886501937582750e+00,4.289488165749937021e-02,-1.014112551010272895e-01,6.664686253087025170e-02,1.224177049258780986e-03,1.469369895017897006e-02,4.289488165749937021e-02,1.184027431168501954e+00,-4.324590131252337676e-03,-3.171340737664562603e-03,1.660822351078155845e-01,-1.291999718760478699e-01,-1.014112551010272895e-01,-4.324590131252337676e-03,1.097573574831216980e+00,-7.822242309397337001e-02,-1.816227574616757073e-02,8.365694710283150259e-02,6.664686253087025170e-02,-3.171340737664562603e-03,-7.822242309397337001e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025674189150329929e-02,-5.516292804074889901e-03,1.224160466212272742e-03,1.660822927739532828e-01,-1.816232066521944813e-02,-7.025674189150329929e-02,1.256515965603906215e+00,7.810418175668322471e-02,1.469369703445600958e-02,-1.291999923761319169e-01,8.365706403170898586e-02,-5.516292804074889901e-03,7.810418175668322471e-02,1.224886501937582750e+00,4.289488121535690174e-02,-1.014112696024971061e-01,6.664688667374049635e-02,1.224160466212272742e-03,1.469369703445600958e-02,4.289488121535690174e-02,1.184027431168501954e+00,-4.324557298456315792e-03,-3.171341544767675678e-03,1.660822927739532828e-01,-1.291999923761319169e-01,-1.014112696024971061e-01,-4.324557298456315792e-03,1.097573574831216980e+00,-7.822256036367586374e-02,-1.816232066521944813e-02,8.365706403170898586e-02,6.664688667374049635e-02,-3.171341544767675678e-03,-7.822256036367586374e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025675588512569902e-02,-5.516283385678990778e-03,1.224145488649558151e-03,1.660823444071005406e-01,-1.816236160526228313e-02,-7.025675588512569902e-02,1.256515965603906215e+00,7.810416761634146610e-02,1.469369510834036066e-02,-1.292000105045662817e-01,8.365717051409272964e-02,-5.516283385678990778e-03,7.810416761634146610e-02,1.224886501937582750e+00,4.289488069546352339e-02,-1.014112824065696722e-01,6.664690855657756652e-02,1.224145488649558151e-03,1.469369510834036066e-02,4.289488069546352339e-02,1.184027431168501954e+00,-4.324527397605710394e-03,-3.171341957571158481e-03,1.660823444071005406e-01,-1.292000105045662817e-01,-1.014112824065696722e-01,-4.324527397605710394e-03,1.097573574831216980e+00,-7.822268562395189029e-02,-1.816236160526228313e-02,8.365717051409272964e-02,6.664690855657756652e-02,-3.171341957571158481e-03,-7.822268562395189029e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025676848914226558e-02,-5.516274613932658014e-03,1.224131961621384131e-03,1.660823906379391424e-01,-1.816239892093128236e-02,-7.025676848914226558e-02,1.256515965603906215e+00,7.810415439441155405e-02,1.469369318980988728e-02,-1.292000265271988080e-01,8.365726748547271108e-02,-5.516274613932658014e-03,7.810415439441155405e-02,1.224886501937582750e+00,4.289488011562159198e-02,-1.014112937066832115e-01,6.664692839336283647e-02,1.224131961621384131e-03,1.469369318980988728e-02,4.289488011562159198e-02,1.184027431168501954e+00,-4.324500167148353537e-03,-3.171342040579433648e-03,1.660823906379391424e-01,-1.292000265271988080e-01,-1.014112937066832115e-01,-4.324500167148353537e-03,1.097573574831216980e+00,-7.822279992787095626e-02,-1.816239892093128236e-02,8.365726748547271108e-02,6.664692839336283647e-02,-3.171342040579433648e-03,-7.822279992787095626e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025677984336411996e-02,-5.516266451152725125e-03,1.224119745075638631e-03,1.660824320312605518e-01,-1.816243293502206244e-02,-7.025677984336411996e-02,1.256515965603906215e+00,7.810414204543349170e-02,1.469369129363046200e-02,-1.292000406807126689e-01,8.365735579734827343e-02,-5.516266451152725125e-03,7.810414204543349170e-02,1.224886501937582750e+00,4.289487949103094888e-02,-1.014113036746361191e-01,6.664694637757222206e-02,1.224119745075638631e-03,1.469369129363046200e-02,4.289487949103094888e-02,1.184027431168501954e+00,-4.324475368817117839e-03,-3.171341849876123734e-03,1.660824320312605518e-01,-1.292000406807126689e-01,-1.014113036746361191e-01,-4.324475368817117839e-03,1.097573574831216980e+00,-7.822290423591782282e-02,-1.816243293502206244e-02,8.365735579734827343e-02,6.664694637757222206e-02,-3.171341849876123734e-03,-7.822290423591782282e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025679007335268456e-02,-5.516258860941012504e-03,1.224108712431758563e-03,1.660824690928461023e-01,-1.816246394137384715e-02,-7.025679007335268456e-02,1.256515965603906215e+00,7.810413052411072088e-02,1.469368943179459076e-02,-1.292000531757774850e-01,8.365743622479068775e-02,-5.516258860941012504e-03,7.810413052411072088e-02,1.224886501937582750e+00,4.289487883461688689e-02,-1.014113124629758972e-01,6.664696268416618607e-02,1.224108712431758563e-03,1.469368943179459076e-02,4.289487883461688689e-02,1.184027431168501954e+00,-4.324452785563809645e-03,-3.171341434117013001e-03,1.660824690928461023e-01,-1.292000531757774850e-01,-1.014113124629758972e-01,-4.324452785563809645e-03,1.097573574831216980e+00,-7.822299942415733565e-02,-1.816246394137384715e-02,8.365743622479068775e-02,6.664696268416618607e-02,-3.171341434117013001e-03,-7.822299942415733565e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025679929189028450e-02,-5.516251808285972669e-03,1.224098749290795929e-03,1.660825022756294844e-01,-1.816249220748892765e-02,-7.025679929189028450e-02,1.256515965603906215e+00,7.810411978571221714e-02,1.469368761390658397e-02,-1.292000641998636290e-01,8.365750947332253884e-02,-5.516251808285972669e-03,7.810411978571221714e-02,1.224886501937582750e+00,4.289487815731966164e-02,-1.014113202071266900e-01,6.664697747138388639e-02,1.224098749290795929e-03,1.469368761390658397e-02,4.289487815731966164e-02,1.184027431168501954e+00,-4.324432219675583729e-03,-3.171340835412638295e-03,1.660825022756294844e-01,-1.292000641998636290e-01,-1.014113202071266900e-01,-4.324432219675583729e-03,1.097573574831216980e+00,-7.822308629167661065e-02,-1.816249220748892765e-02,8.365750947332253884e-02,6.664697747138388639e-02,-3.171340835412638295e-03,-7.822308629167661065e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025680760029739957e-02,-5.516245259632869373e-03,1.224089752268362223e-03,1.660825319852154702e-01,-1.816251797691295286e-02,-7.025680760029739957e-02,1.256515965603906215e+00,7.810410978639382995e-02,1.469368584752013540e-02,-1.292000739197555204e-01,8.365757618517608019e-02,-5.516245259632869373e-03,7.810410978639382995e-02,1.224886501937582750e+00,4.289487746834980131e-02,-1.014113270272842260e-01,6.664699088236139546e-02,1.224089752268362223e-03,1.469368584752013540e-02,4.289487746834980131e-02,1.184027431168501954e+00,-4.324413491057630364e-03,-3.171340090112289081e-03,1.660825319852154702e-01,-1.292000739197555204e-01,-1.014113270272842260e-01,-4.324413491057630364e-03,1.097573574831216980e+00,-7.822316556736885751e-02,-1.816251797691295286e-02,8.365757618517608019e-02,6.664699088236139546e-02,-3.171340090112289081e-03,-7.822316556736885751e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025681508961222066e-02,-5.516239182927263653e-03,1.224081627938757109e-03,1.660825585848230423e-01,-1.816254147139797007e-02,-7.025681508961222066e-02,1.256515965603906215e+00,7.810410048345128864e-02,1.469368413843424523e-02,-1.292000824837958028e-01,8.365763694498645764e-02,-5.516239182927263653e-03,7.810410048345128864e-02,1.224886501937582750e+00,4.289487677541325983e-02,-1.014113330301031207e-01,6.664700304659124108e-02,1.224081627938757109e-03,1.469368413843424523e-02,4.289487677541325983e-02,1.184027431168501954e+00,-4.324396435667769538e-03,-3.171339229499982402e-03,1.660825585848230423e-01,-1.292000824837958028e-01,-1.014113330301031207e-01,-4.324396435667769538e-03,1.097573574831216980e+00,-7.822323791611753008e-02,-1.816254147139797007e-02,8.365763694498645764e-02,6.664700304659124108e-02,-3.171339229499982402e-03,-7.822323791611753008e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025682184164755428e-02,-5.516233547636616337e-03,1.224074291879721907e-03,1.660825823997122697e-01,-1.816256289286835926e-02,-7.025682184164755428e-02,1.256515965603906215e+00,7.810409183551469958e-02,1.469368249095165738e-02,-1.292000900238889638e-01,8.365769228497137167e-02,-5.516233547636616337e-03,7.810409183551469958e-02,1.224886501937582750e+00,4.289487608490963333e-02,-1.014113383101993976e-01,6.664701408123889503e-02,1.224074291879721907e-03,1.469368249095165738e-02,4.289487608490963333e-02,1.184027431168501954e+00,-4.324380904089482162e-03,-3.171338280411917319e-03,1.660825823997122697e-01,-1.292000900238889638e-01,-1.014113383101993976e-01,-4.324380904089482162e-03,1.097573574831216980e+00,-7.822330394443359480e-02,-1.816256289286835926e-02,8.365769228497137167e-02,6.664701408123889503e-02,-3.171338280411917319e-03,-7.822330394443359480e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025682792993752368e-02,-5.516228324753734945e-03,1.224067667808435194e-03,1.660826037211490802e-01,-1.816258242520779956e-02,-7.025682792993752368e-02,1.256515965603906215e+00,7.810408380269427686e-02,1.469368090810497900e-02,-1.292000966572900700e-01,8.365774268964346061e-02,-5.516228324753734945e-03,7.810408380269427686e-02,1.224886501937582750e+00,4.289487540210659700e-02,-1.014113429514879733e-01,6.664702409233083658e-02,1.224067667808435194e-03,1.469368090810497900e-02,4.289487540210659700e-02,1.184027431168501954e+00,-4.324366760231234362e-03,-3.171337265783831343e-03,1.660826037211490802e-01,-1.292000966572900700e-01,-1.014113429514879733e-01,-4.324366760231234362e-03,1.097573574831216980e+00,-7.822336420559482251e-02,-1.816258242520779956e-02,8.365774268964346061e-02,6.664702409233083658e-02,-3.171337265783831343e-03,-7.822336420559482251e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025683342058609837e-02,-5.516223486785325376e-03,1.224061686800009255e-03,1.660826228099561985e-01,-1.816260023588363651e-02,-7.025683342058609837e-02,1.256515965603906215e+00,7.810407634668453669e-02,1.469367939185357505e-02,-1.292001024882013516e-01,8.365778860009775997e-02,-5.516223486785325376e-03,7.810407634668453669e-02,1.224886501937582750e+00,4.289487473129344891e-02,-1.014113470283732887e-01,6.664703317582645892e-02,1.224061686800009255e-03,1.469367939185357505e-02,4.289487473129344891e-02,1.184027431168501954e+00,-4.324353880141073268e-03,-3.171336205135936309e-03,1.660826228099561985e-01,-1.292001024882013516e-01,-1.014113470283732887e-01,-4.324353880141073268e-03,1.097573574831216980e+00,-7.822341920433117934e-02,-1.816260023588363651e-02,8.365778860009775997e-02,6.664703317582645892e-02,-3.171336205135936309e-03,-7.822341920433117934e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025683837302756918e-02,-5.516219007728582688e-03,1.224056286580548413e-03,1.660826398996932685e-01,-1.816261647742372157e-02,-7.025683837302756918e-02,1.256515965603906215e+00,7.810406943083378351e-02,1.469367794325508389e-02,-1.292001076091970901e-01,8.365783041791269303e-02,-5.516219007728582688e-03,7.810406943083378351e-02,1.224886501937582750e+00,4.289487407591568990e-02,-1.014113506068091558e-01,6.664704141858564246e-02,1.224056286580548413e-03,1.469367794325508389e-02,4.289487407591568990e-02,1.184027431168501954e+00,-4.324342150926189197e-03,-3.171335115002120626e-03,1.660826398996932685e-01,-1.292001076091970901e-01,-1.014113506068091558e-01,-4.324342150926189197e-03,1.097573574831216980e+00,-7.822346940109639601e-02,-1.816261647742372157e-02,8.365783041791269303e-02,6.664704141858564246e-02,-3.171335115002120626e-03,-7.822346940109639601e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025684284070804475e-02,-5.516214863038177568e-03,1.224051410887902350e-03,1.660826551995049638e-01,-1.816263128875921645e-02,-7.025684284070804475e-02,1.256515965603906215e+00,7.810406302018498004e-02,1.469367656261448725e-02,-1.292001121024952126e-01,8.365786850869949554e-02,-5.516214863038177568e-03,7.810406302018498004e-02,1.224886501937582750e+00,4.289487343869343577e-02,-1.014113537452416836e-01,6.664704889924202846e-02,1.224051410887902350e-03,1.469367656261448725e-02,4.289487343869343577e-02,1.184027431168501954e+00,-4.324331469768340382e-03,-3.171334009309630803e-03,1.660826551995049638e-01,-1.292001121024952126e-01,-1.014113537452416836e-01,-4.324331469768340382e-03,1.097573574831216980e+00,-7.822351521596249135e-02,-1.816263128875921645e-02,8.365786850869949554e-02,6.664704889924202846e-02,-3.171334009309630803e-03,-7.822351521596249135e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025684687169662934e-02,-5.516211029585957847e-03,1.224047008893543263e-03,1.660826688966716147e-01,-1.816264479644557131e-02,-7.025684687169662934e-02,1.256515965603906215e+00,7.810405708149276149e-02,1.469367524961334714e-02,-1.292001160410914951e-01,8.365790320533195157e-02,-5.516211029585957847e-03,7.810405708149276149e-02,1.224886501937582750e+00,4.289487282172498722e-02,-1.014113564954486346e-01,6.664705568899155497e-02,1.224047008893543263e-03,1.469367524961334714e-02,4.289487282172498722e-02,1.184027431168501954e+00,-4.324321743026575925e-03,-3.171332899714560897e-03,1.660826688966716147e-01,-1.292001160410914951e-01,-1.014113564954486346e-01,-4.324321743026575925e-03,1.097573574831216980e+00,-7.822355703217082068e-02,-1.816264479644557131e-02,8.365790320533195157e-02,6.664705568899155497e-02,-3.171332899714560897e-03,-7.822355703217082068e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025685050923331787e-02,-5.516207485614606221e-03,1.224043034679734307e-03,1.660826811588937135e-01,-1.816265711577299755e-02,-7.025685050923331787e-02,1.256515965603906215e+00,7.810405158322088204e-02,1.469367400342163656e-02,-1.292001194897719474e-01,8.365793481088526495e-02,-5.516207485614606221e-03,7.810405158322088204e-02,1.224886501937582750e+00,4.289487222657761833e-02,-1.014113589032858559e-01,6.664706185230434565e-02,1.224043034679734307e-03,1.469367400342163656e-02,4.289487222657761833e-02,1.184027431168501954e+00,-4.324312885419723078e-03,-3.171331795898099486e-03,1.660826811588937135e-01,-1.292001194897719474e-01,-1.014113589032858559e-01,-4.324312885419723078e-03,1.097573574831216980e+00,-7.822359519936970818e-02,-1.816265711577299755e-02,8.365793481088526495e-02,6.664706185230434565e-02,-3.171331795898099486e-03,-7.822359519936970818e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025685379222053328e-02,-5.516204210687289909e-03,1.224039446766836533e-03,1.660826921363375841e-01,-1.816266835177634056e-02,-7.025685379222053328e-02,1.256515965603906215e+00,7.810404649552370182e-02,1.469367282279425771e-02,-1.292001225060152858e-01,8.365796360131030895e-02,-5.516204210687289909e-03,7.810404649552370182e-02,1.224886501937582750e+00,4.289487165436686733e-02,-1.014113610093516082e-01,6.664706744756765389e-02,1.224039446766836533e-03,1.469367282279425771e-02,4.289487165436686733e-02,1.184027431168501954e+00,-4.324304819281279272e-03,-3.171330705827824555e-03,1.660826921363375841e-01,-1.292001225060152858e-01,-1.014113610093516082e-01,-4.324304819281279272e-03,1.097573574831216980e+00,-7.822363003656669644e-02,-1.816266835177634056e-02,8.365796360131030895e-02,6.664706744756765389e-02,-3.171330705827824555e-03,-7.822363003656669644e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025685675566377408e-02,-5.516201185634232902e-03,1.224036207685936552e-03,1.660827019634676383e-01,-1.816267860015381361e-02,-7.025685675566377408e-02,1.256515965603906215e+00,7.810404179021525339e-02,1.469367170615420819e-02,-1.292001251407979556e-01,8.365798982786727678e-02,-5.516201185634232902e-03,7.810404179021525339e-02,1.224886501937582750e+00,4.289487110582583529e-02,-1.014113628495770109e-01,6.664707252766662038e-02,1.224036207685936552e-03,1.469367170615420819e-02,4.289487110582583529e-02,1.184027431168501954e+00,-4.324297473880702423e-03,-3.171329635987978502e-03,1.660827019634676383e-01,-1.292001251407979556e-01,-1.014113628495770109e-01,-4.324297473880702423e-03,1.097573574831216980e+00,-7.822366183482060142e-02,-1.816267860015381361e-02,8.365798982786727678e-02,6.664707252766662038e-02,-3.171329635987978502e-03,-7.822366183482060142e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025685943106704801e-02,-5.516198392497357467e-03,1.224033283592307862e-03,1.660827107606871467e-01,-1.816268794810255507e-02,-7.025685943106704801e-02,1.256515965603906215e+00,7.810403744072799692e-02,1.469367065166395092e-02,-1.292001274393119181e-01,8.365801371934038222e-02,-5.516198392497357467e-03,7.810403744072799692e-02,1.224886501937582750e+00,4.289487058136554759e-02,-1.014113644557514959e-01,6.664707714050882581e-02,1.224033283592307862e-03,1.469367065166395092e-02,4.289487058136554759e-02,1.184027431168501954e+00,-4.324290784804927373e-03,-3.171328591582098146e-03,1.660827107606871467e-01,-1.292001274393119181e-01,-1.014113644557514959e-01,-4.324290784804927373e-03,1.097573574831216980e+00,-7.822369085969628488e-02,-1.816268794810255507e-02,8.365801371934038222e-02,6.664707714050882581e-02,-3.171328591582098146e-03,-7.822369085969628488e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025686184678774093e-02,-5.516195814473865734e-03,1.224030643916124064e-03,1.660827186358077301e-01,-1.816269647507895782e-02,-7.025686184678774093e-02,1.256515965603906215e+00,7.810403342206403976e-02,1.469366965728634809e-02,-1.292001294416046664e-01,8.365803548405326140e-02,-5.516195814473865734e-03,7.810403342206403976e-02,1.224886501937582750e+00,4.289487008112745359e-02,-1.014113658559898518e-01,6.664708132949824504e-02,1.224030643916124064e-03,1.469366965728634809e-02,4.289487008112745359e-02,1.184027431168501954e+00,-4.324284693394912088e-03,-3.171327576711265375e-03,1.660827186358077301e-01,-1.292001294416046664e-01,-1.014113658559898518e-01,-4.324284693394912088e-03,1.097573574831216980e+00,-7.822371735350322486e-02,-1.816269647507895782e-02,8.365803548405326140e-02,6.664708132949824504e-02,-3.171327576711265375e-03,-7.822371735350322486e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025686402835497335e-02,-5.516193435859464804e-03,1.224028261046651795e-03,1.660827256853651679e-01,-1.816270425349039361e-02,-7.025686402835497335e-02,1.256515965603906215e+00,7.810402971074030531e-02,1.469366872083681906e-02,-1.292001311831493526e-01,8.365805531170324161e-02,-5.516193435859464804e-03,7.810402971074030531e-02,1.224886501937582750e+00,4.289486960502909840e-02,-1.014113670751473212e-01,6.664708513396352951e-02,1.224028261046651795e-03,1.469366872083681906e-02,4.289486960502909840e-02,1.184027431168501954e+00,-4.324279146232274003e-03,-3.171326594530583538e-03,1.660827256853651679e-01,-1.292001311831493526e-01,-1.014113670751473212e-01,-4.324279146232274003e-03,1.097573574831216980e+00,-7.822374153733686886e-02,-1.816270425349039361e-02,8.365805531170324161e-02,6.664708513396352951e-02,-3.171326594530583538e-03,-7.822374153733686886e-02,9.445903222971372415e-01
